place_id	name	formatted_address	latitude	longitude	formatted_phone_number	international_phone_number	website	opening_hours	permanently_closed	price_level	rating	url	utc_offset	vicinity
ChIJ26zel-R3xIkRK2VJMchLS2k	Riverfield Family Health Center	140 Boulevard, Washington, NJ 07882, USA	40.7613528	-74.97432119999999	(908) 237-4144	+1 908-237-4144	http://www.hunterdonhealthcare.org/service/primarycare/primarycarecenters/riverfield/				5	https://maps.google.com/?cid=7587241320428168491	-240	140 Boulevard, Washington
ChIJnX0JXwwk3YkRBa0dOdvcThM	The Children's Medical Group	1918 US-44, Modena, NY 12548, USA	41.66791869999999	-74.1044161	(845) 452-1700	+1 845-452-1700	http://www.childrensmedgroup.com/	{u'weekday_text': [u'Monday: 9:00 AM \u2013 5:00 PM', u'Tuesday: 9:00 AM \u2013 5:00 PM', u'Wednesday: 9:00 AM \u2013 5:00 PM', u'Thursday: 9:00 AM \u2013 5:00 PM', u'Friday: 9:00 AM \u2013 5:00 PM', u'Saturday: Closed', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'1700'}, u'open': {u'day': 1, u'time': u'0900'}}, {u'close': {u'day': 2, u'time': u'1700'}, u'open': {u'day': 2, u'time': u'0900'}}, {u'close': {u'day': 3, u'time': u'1700'}, u'open': {u'day': 3, u'time': u'0900'}}, {u'close': {u'day': 4, u'time': u'1700'}, u'open': {u'day': 4, u'time': u'0900'}}, {u'close': {u'day': 5, u'time': u'1700'}, u'open': {u'day': 5, u'time': u'0900'}}]}				https://maps.google.com/?cid=1391292169018256645	-240	1918 U.S. 44, Modena
ChIJafhBU5ki3YkRIKB2pBsgpAM	HRHCare Health Center at New Paltz	1 Paradies Ln, New Paltz, NY 12561, USA	41.74053099999999	-74.0587893	(845) 255-1760	+1 845-255-1760	http://www.hrhcare.org/healthcenters/new-paltz/	{u'weekday_text': [u'Monday: 9:00 AM \u2013 4:00 PM', u'Tuesday: 9:00 AM \u2013 6:00 PM', u'Wednesday: 9:00 AM \u2013 7:00 PM', u'Thursday: Closed', u'Friday: 9:00 AM \u2013 2:00 PM', u'Saturday: Closed', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'1600'}, u'open': {u'day': 1, u'time': u'0900'}}, {u'close': {u'day': 2, u'time': u'1800'}, u'open': {u'day': 2, u'time': u'0900'}}, {u'close': {u'day': 3, u'time': u'1900'}, u'open': {u'day': 3, u'time': u'0900'}}, {u'close': {u'day': 5, u'time': u'1400'}, u'open': {u'day': 5, u'time': u'0900'}}]}			5	https://maps.google.com/?cid=262369981389774880	-240	1 Paradies Lane, New Paltz
ChIJzy1Vkk6IxIkRWN3fFYiG99c	Planned Parenthood - Stroudsburg Medical Center	28 N 7th St, Stroudsburg, PA 18360, USA	40.9861886	-75.1943713	(570) 424-8306	+1 570-424-8306	https://www.plannedparenthood.org/health-center/pennsylvania/stroudsburg/18360/stroudsburg-medical-center-2764-91410?utm_campaign=stroudsburg-medical-center&utm_medium=organic&utm_source=local-listing	{u'weekday_text': [u'Monday: 12:00 \u2013 7:00 PM', u'Tuesday: Closed', u'Wednesday: 8:00 AM \u2013 4:00 PM', u'Thursday: 9:00 AM \u2013 4:30 PM', u'Friday: 9:00 AM \u2013 4:00 PM', u'Saturday: Closed', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'1900'}, u'open': {u'day': 1, u'time': u'1200'}}, {u'close': {u'day': 3, u'time': u'1600'}, u'open': {u'day': 3, u'time': u'0800'}}, {u'close': {u'day': 4, u'time': u'1630'}, u'open': {u'day': 4, u'time': u'0900'}}, {u'close': {u'day': 5, u'time': u'1600'}, u'open': {u'day': 5, u'time': u'0900'}}]}			5	https://maps.google.com/?cid=15562054956442705240	-240	28 North 7th Street, Stroudsburg
ChIJV7V6aiJsxIkRreFKwdQGnhE	St. Luke's Health Center at Forks	2003 Sullivan Trail, Easton, PA 18040, USA	40.7195687	-75.2231561								https://maps.google.com/?cid=1269459655810802093	-240	2003 Sullivan Trail, Easton
ChIJ27fAvqtIw4kRhHpkP73FPnc	Bon Secours Charity Health System	161 E Main St, Port Jervis, NY 12771, USA	41.3678714	-74.6825551	(845) 858-7000	+1 845-858-7000	http://bonsecourscommunityhosp.org/				2.3	https://maps.google.com/?cid=8592522555672525444	-240	161 East Main Street, Port Jervis
ChIJr2xQ2ng-3YkRXqR84tvMRbc	Tania Barreras-Cruz, Md	21 Reade Pl #3100, Poughkeepsie, NY 12601, USA	41.69429	-73.933554	(845) 483-6654	+1 845-483-6654	http://www.healthquest.org/medical-practice/hqmp-home.aspx					https://maps.google.com/?cid=13206186727103571038	-240	21 Reade Place #3100, Poughkeepsie
ChIJbRtJsmXtxIkR6mTTq_fjs3M	Pocono Obstetrics & Gynecology	100 Community Dr, Tobyhanna, PA 18466, USA	41.1485079	-75.3724022	(570) 895-4331	+1 570-895-4331	http://www.poconohealthsystem.org/?id=278&sid=1	{u'weekday_text': [u'Monday: 7:00 AM \u2013 4:45 PM', u'Tuesday: 7:00 AM \u2013 4:45 PM', u'Wednesday: 7:00 AM \u2013 4:45 PM', u'Thursday: 7:00 AM \u2013 4:45 PM', u'Friday: 7:00 AM \u2013 4:45 PM', u'Saturday: 7:00 \u2013 11:00 AM', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'1645'}, u'open': {u'day': 1, u'time': u'0700'}}, {u'close': {u'day': 2, u'time': u'1645'}, u'open': {u'day': 2, u'time': u'0700'}}, {u'close': {u'day': 3, u'time': u'1645'}, u'open': {u'day': 3, u'time': u'0700'}}, {u'close': {u'day': 4, u'time': u'1645'}, u'open': {u'day': 4, u'time': u'0700'}}, {u'close': {u'day': 5, u'time': u'1645'}, u'open': {u'day': 5, u'time': u'0700'}}, {u'close': {u'day': 6, u'time': u'1100'}, u'open': {u'day': 6, u'time': u'0700'}}]}				https://maps.google.com/?cid=8337257988072105194	-240	100 Community Drive, Tobyhanna
ChIJF39SkAhfw4kRMvYTH7uuGsw	Trigger Point Massage	1592 PA-739, Dingmans Ferry, PA 18328, USA	41.2729258	-74.9203206	(201) 317-1492	+1 201-317-1492	http://www.facebook.com/TriggerPointMassage	{u'weekday_text': [u'Monday: 8:00 AM \u2013 8:00 PM', u'Tuesday: 8:00 AM \u2013 5:00 PM', u'Wednesday: 8:00 AM \u2013 5:00 PM', u'Thursday: 8:00 AM \u2013 8:00 PM', u'Friday: 8:00 AM \u2013 5:00 PM', u'Saturday: 8:00 AM \u2013 12:00 PM', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'2000'}, u'open': {u'day': 1, u'time': u'0800'}}, {u'close': {u'day': 2, u'time': u'1700'}, u'open': {u'day': 2, u'time': u'0800'}}, {u'close': {u'day': 3, u'time': u'1700'}, u'open': {u'day': 3, u'time': u'0800'}}, {u'close': {u'day': 4, u'time': u'2000'}, u'open': {u'day': 4, u'time': u'0800'}}, {u'close': {u'day': 5, u'time': u'1700'}, u'open': {u'day': 5, u'time': u'0800'}}, {u'close': {u'day': 6, u'time': u'1200'}, u'open': {u'day': 6, u'time': u'0800'}}]}				https://maps.google.com/?cid=14707259651835295282	-240	1592 Pennsylvania 739, Dingmans Ferry
ChIJra13dJVYwokRh3kQ5-p7Nio	Lenox Hill Hospital	100 E 77th St, New York, NY 10075, USA	40.77364569999999	-73.9609112	(212) 434-2000	+1 212-434-2000	https://www.northwell.edu/find-care/locations/lenox-hill-hospital?utm_source=local_yext&utm_medium=local&utm_campaign=yext				3.5	https://maps.google.com/?cid=3041754847164529031	-240	100 East 77th Street, New York
ChIJxWpQ2ng-3YkR-Q-2Yu7aXD0	Health Quest Medical Practice, P.C. General Surgery	21 Reade Pl, Poughkeepsie, NY 12601, USA	41.69429	-73.933554	(845) 214-1800	+1 845-214-1800	http://www.healthquest.org/medical-practice/hqmp-home.aspx					https://maps.google.com/?cid=4421649651564154873	-240	21 Reade Place, Poughkeepsie
ChIJYeKrr6kuw4kRieLcK5y498g	Horizon Family Medical Group-Women's Health	30 Hatfield Ln #105, Goshen, NY 10924, USA	41.3949962	-74.340352	(845) 291-7400	+1 845-291-7400	https://www.horizonfamilymedical.com/goshen-womens-health.html				2.3	https://maps.google.com/?cid=14481246107723424393	-240	30 Hatfield Lane #105, Goshen
ChIJ8f1IIScsw4kRpE_hdvGa8yo	Crystal Run Healthcare Goshen	70 Hatfield Ln, Goshen, NY 10924, USA	41.3976103	-74.3422858	(845) 294-7700	+1 845-294-7700	http://www.crystalrunhealthcare.com/locations/goshen-7-hatfield-ln	{u'weekday_text': [u'Monday: 7:30 AM \u2013 6:00 PM', u'Tuesday: 7:30 AM \u2013 6:00 PM', u'Wednesday: 7:30 AM \u2013 6:00 PM', u'Thursday: 7:30 AM \u2013 6:00 PM', u'Friday: 7:30 AM \u2013 6:00 PM', u'Saturday: Closed', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'1800'}, u'open': {u'day': 1, u'time': u'0730'}}, {u'close': {u'day': 2, u'time': u'1800'}, u'open': {u'day': 2, u'time': u'0730'}}, {u'close': {u'day': 3, u'time': u'1800'}, u'open': {u'day': 3, u'time': u'0730'}}, {u'close': {u'day': 4, u'time': u'1800'}, u'open': {u'day': 4, u'time': u'0730'}}, {u'close': {u'day': 5, u'time': u'1800'}, u'open': {u'day': 5, u'time': u'0730'}}]}			5	https://maps.google.com/?cid=3094987730805936036	-240	70 Hatfield Lane, Goshen
ChIJQauzDHMt3YkRg98km5f8g-E	Emergency One	306 Windsor Hwy, New Windsor, NY 12553, USA	41.4655316	-74.0506973	(845) 787-1400	+1 845-787-1400	http://eoneurgentcare.com/	{u'weekday_text': [u'Monday: 8:00 AM \u2013 8:00 PM', u'Tuesday: 8:00 AM \u2013 8:00 PM', u'Wednesday: 8:00 AM \u2013 8:00 PM', u'Thursday: 8:00 AM \u2013 8:00 PM', u'Friday: 8:00 AM \u2013 8:00 PM', u'Saturday: 8:00 AM \u2013 4:00 PM', u'Sunday: 8:00 AM \u2013 4:00 PM'], u'open_now': False, u'periods': [{u'close': {u'day': 0, u'time': u'1600'}, u'open': {u'day': 0, u'time': u'0800'}}, {u'close': {u'day': 1, u'time': u'2000'}, u'open': {u'day': 1, u'time': u'0800'}}, {u'close': {u'day': 2, u'time': u'2000'}, u'open': {u'day': 2, u'time': u'0800'}}, {u'close': {u'day': 3, u'time': u'2000'}, u'open': {u'day': 3, u'time': u'0800'}}, {u'close': {u'day': 4, u'time': u'2000'}, u'open': {u'day': 4, u'time': u'0800'}}, {u'close': {u'day': 5, u'time': u'2000'}, u'open': {u'day': 5, u'time': u'0800'}}, {u'close': {u'day': 6, u'time': u'1600'}, u'open': {u'day': 6, u'time': u'0800'}}]}			4	https://maps.google.com/?cid=16250109608556027779	-240	306 Windsor Highway, New Windsor
ChIJbeyaPJ4uw4kRp6qKuwJsRY4	Orange Regional Medical Center	70 Hatfield Ln #102, Goshen, NY 10924, USA	41.3977002	-74.3421984	(845) 294-8278	+1 845-294-8278	http://ormc.org/				1	https://maps.google.com/?cid=10251718885770963623	-240	70 Hatfield Lane #102, Goshen
